Id,Name,Address1,Address2,Address3,Address4,CityId,City,Pincode,Phone,ServiceCenterNo,TKMZoneId,URL,ServiceEmergNo,FacilityId,Facility,Area,Latitude,Longitude,IsUtrustAvailability,IsSatelliteDealer,HubDealerId,IsDeactivateDealer,IsTestDriveAlertEnabled,IsBuyNowAlertEnabled,IsBrochureAlertEnabled,IsGrievanceAlertEnabled,IsInsuranceAlertEnabled,IsFinanceAlertEnabled,IsBecomeDealerAlertEnabled,IsTFSINOutlet,IsTFSINAlertEnabled,IsEM60,Kms
288,Amana Toyota,"NH 212,","PO: Muttil North,","Variyad,","Kalpetta,",254,,673122,+91 98957 61121;+91 81292 78484,+91 49566 00888;+91 79022 80000,0,http://www.amanatoyota.com,+91 81118 88208,3,,Kalpetta,11.64910000,76.12960000,true,false,,false,false,false,false,false,false,false,false,false,false,true,0
288,Amana Toyota,"NH 212,","PO: Muttil North,","Variyad,","Kalpetta,",254,,673122,+91 98957 61121;+91 81292 78484,+91 49566 00888;+91 79022 80000,0,http://www.amanatoyota.com,+91 81118 88208,3,,Kalpetta,11.64910000,76.12960000,true,false,,false,false,false,false,false,false,false,false,false,false,true,0
288,Amana Toyota,"NH 212,","PO: Muttil North,","Variyad,","Kalpetta,",254,,673122,+91 98957 61121;+91 81292 78484,+91 49566 00888;+91 79022 80000,0,http://www.amanatoyota.com,+91 81118 88208,3,,Kalpetta,11.64910000,76.12960000,true,false,,false,false,false,false,false,false,false,false,false,false,true,0
288,Amana Toyota,"NH 212,","PO: Muttil North,","Variyad,","Kalpetta,",254,,673122,+91 98957 61121;+91 81292 78484,+91 49566 00888;+91 79022 80000,0,http://www.amanatoyota.com,+91 81118 88208,3,,Kalpetta,11.64910000,76.12960000,true,false,,false,false,false,false,false,false,false,false,false,false,true,0
288,Amana Toyota,"NH 212,","PO: Muttil North,","Variyad,","Kalpetta,",254,,673122,+91 98957 61121;+91 81292 78484,+91 49566 00888;+91 79022 80000,0,http://www.amanatoyota.com,+91 81118 88208,3,,Kalpetta,11.64910000,76.12960000,true,false,,false,false,false,false,false,false,false,false,false,false,true,0
288,Amana Toyota,"NH 212,","PO: Muttil North,","Variyad,","Kalpetta,",254,,673122,+91 98957 61121;+91 81292 78484,+91 49566 00888;+91 79022 80000,0,http://www.amanatoyota.com,+91 81118 88208,3,,Kalpetta,11.64910000,76.12960000,true,false,,false,false,false,false,false,false,false,false,false,false,true,0
288,Amana Toyota,"NH 212,","PO: Muttil North,","Variyad,","Kalpetta,",254,,673122,+91 98957 61121;+91 81292 78484,+91 49566 00888;+91 79022 80000,0,http://www.amanatoyota.com,+91 81118 88208,3,,Kalpetta,11.64910000,76.12960000,true,false,,false,false,false,false,false,false,false,false,false,false,true,0
